deathRate,medIncome,povertyPercent,MedianAge,AvgHouseholdSize,PercentMarried,PctHS18_24,PctBachDeg18_24,PctUnemployed16_Over,PctPrivateCoverage,PctPublicCoverage,PctMarriedHouseholds,BirthRate
240.1,31086,29.8,37.1,2.6,48.4,45.3,9.4,10.2,48.5,48.8,50.09153318,7.104526365
259.5,25768,36.2,41.8,2.45,49.7,53.9,2.4,9.7,39.3,57.4,45.30500343,5.395462906
182.8,57067,11.2,41.9,2.55,56.7,39.7,8.1,4.8,75.7,28.2,55.73352377,4.961767205
230.5,40269,22,35.7,2.7,47.3,35.9,2.9,10.1,56.5,37.4,47.0950042,6.938635585
201.6,36852,22.5,38.5,2.66,41.6,45.6,4,8.9,58,40.2,45.16008471,5.988023952
170,67299,13.7,34.8,2.84,54.4,36.2,3.7,6.4,71.5,25.1,56.52954375,6.260702788
188.9,46317,17.8,39.3,2.64,49.1,38.6,3.9,10.3,58.7,39.4,49.20323326,5.233611011
228,34022,25.5,38.2,2.52,44.8,37.1,1.1,9.6,51.6,41.4,45.53971759,5.000553159
198.3,43918,18.9,37.5,2.69,55,46.1,5.1,5.7,59.6,35.9,55.69495134,3.558718861
153.9,27512,37.3,40.3,2.57,38.4,40.2,0,19.2,35.2,51.9,33.8123415,14.87889273
165.3,42985,22.9,32.4,2.97,35.8,37.2,5.5,14.1,49.4,32.4,35.92963409,5.066533644
190,31577,28.5,36.1,2.49,41.9,28.4,10.5,10.7,46.2,42.5,39.05462999,11.29568106
151.9,66970,13,36,2.64,51.2,26.1,13.7,8,70.2,20.8,50.53198618,4.671194475
189.2,33125,28.1,35.2,2.73,41.7,41.3,3.4,8.3,46.4,38.4,44.44522031,5.763286469
184,33509,26.5,35.5,2.86,47.2,37,2.1,8.3,41.2,39.5,49.62191015,6.092124814
156.9,68067,9.5,36.6,2.98,57,36.1,9.2,7.1,78.8,22.3,62.82316215,5.223686116
183.4,32408,26.1,36.7,2.74,50.2,41.1,1.1,6.6,45,38.4,51.46987169,7.78998779
169.3,60809,12.5,37.6,2.73,57.8,37.6,7.8,7,73.5,25.4,58.15650819,6.63071161
197.9,43111,19.9,43.5,2.72,48.8,21.6,7.5,11,57.5,38.3,51.98325253,2.190865206
164.9,31176,32.5,38.4,2.64,45.3,29.4,1.6,15.5,46.7,44.5,45.87134773,5.115327381
238.2,42953,16.4,40.7,2.47,57,29.7,1.9,6.1,62.3,32.8,62,3.774056486
179,57491,11.8,41.5,2.74,57.1,20.1,3.3,8.5,67.7,30.3,59.5762815,6.774789571
198.3,33968,27.7,37.4,2.46,43.4,31.6,5.7,6.5,48.9,40.4,40.955342,4.241143971
157.4,50597,20.4,35.1,2.63,38.2,28.5,11.3,11.3,61.3,27.2,36.27241993,5.74981682
190.6,32293,25.9,40.2,2.35,44.9,41.1,1.6,9.8,56.1,39.7,44.56845238,5.125899281
124.3,31103,30.4,41.4,2.52,40.3,45.8,1.9,11.7,48.3,40.4,43.40527578,1.972242513
194.2,32150,31.7,34.2,2.52,33.6,26.1,3.8,18,48.9,41.3,32.24368918,6.218730618
175.3,54581,14.2,35.9,2.87,47.7,33.9,5.4,10.5,64.9,27,49.25125852,6.214984071
200.4,34906,29.9,40.3,2.62,39.2,27.4,4.7,9.4,50.5,41.3,39.36196935,4.907216495
126.4,34444,27.1,35.4,2.86,52.1,33.2,2.5,10.1,40.2,35.9,53.31920904,1.424501425
201.7,61195,11,36.1,2.95,55.1,42,1.7,6,70.2,23.5,60.07486979,5.321944809
176.8,35351,21.4,41.3,2.49,48.1,27.3,3.2,10.8,52.9,44,45.09297521,7.219802888
205,30119,32.7,36.9,2.68,41.7,38.1,4.6,13.2,43.4,43.1,41.49092693,8.514774495
194.4,33293,26.6,35.3,0.026,47.6,33.7,2.3,10.3,52.1,41.8,45.90657961,7.363601679
182.8,37813,19.6,50.2,2.48,55,30.5,5.1,12,52.2,46.1,53.35436383,4.835115865
140.8,79069,6.9,43.3,2.8,60,26.9,13,7.6,80.4,24,65.2835085,3.49249879
165.7,46867,15.8,43.6,2.45,51.6,35.9,4.1,7.9,57.5,37.8,50.4853129,6.476142726
202.2,34553,20.6,43.7,2.27,61.6,32,2.5,10.2,59,45.3,55.5392636,7.489134069
209.1,36482,20,40.9,2.66,46.6,38.7,0,11.5,54,47.8,50.38806694,5.908289242
174,36642,24.9,38.6,2.63,50.1,48,1.2,7.9,49.6,39.7,50.80739871,6.281957633
213.5,31740,26.5,34.9,2.98,49.8,21.7,0,7.3,40.5,36.7,48.44877345,5.448065173
192,34201,25.9,37.1,2.71,53.5,29,4.6,4.4,51.6,39.2,52.49303974,3.53909465
127.6,43115,27.3,42.6,2.55,47.7,54.7,0,7.1,50.4,35.9,47.79240899,5.354752343
186.1,37008,29.5,34.1,2.62,34.6,22.7,6,8.4,65.6,32.5,36.44386031,3.145390664
138.7,46018,16.9,40.4,2.8,57.1,46.9,1.6,8.5,61.1,33.4,58.96535938,4.162724693
192,49698,13,34.8,3.05,52,38.3,2.1,10.1,62.1,28.5,55.19524618,5.318186956
218.3,31081,28.5,38.6,2.68,42.6,44.5,0.9,9.7,48.4,42.9,41.15078746,7.459677419
194.4,41324,18.7,41.1,2.35,52.4,24.5,6,7.1,69.3,34.1,50.13726303,5.10978957
180.7,35078,26.7,39,2.71,51.1,41.4,3.6,13.8,49.2,37.8,49.42512216,5.015887426
199.3,36014,28.2,35.6,2.59,37.7,35.2,5.8,12.4,55.9,38,36.90882667,5.466863951
162.6,40454,23.2,37.3,2.71,41.1,37.1,1.6,4.8,64.4,37.7,49.89059081,3.671437461
210.8,36865,21.7,39,2.79,53,37.6,2.7,10.9,43.9,39.4,55.37152408,4.942780618
159.3,32903,28.8,496.8,2.37,46.9,35.9,1,17,48.4,42.8,43.59130303,4.200664853
208.9,66556,11.9,35.1,2.89,57.8,38.7,2.5,9,70.8,26,59.58395245,4.93857195
184.2,36315,31.4,26.3,2.54,38.1,12.9,6.6,9.1,66.3,25,41.05174525,3.911889349
203.3,35055,31.1,36,2.81,42.9,36.3,3.8,8.2,50,41.9,42.3475685,5.410413193
240.6,41505,21.3,38.4,2.7,46.6,36.8,3.1,10.3,60.9,33.8,53.52456908,6.070755704
162.8,30760,38.5,38.2,2.13,33.6,46.1,0,7.7,45.2,42.4,35.62091503,7.258753202
193.3,41574,16.6,41.7,2.46,54.4,37.9,6.8,9.8,66.5,36.4,52.38235946,4.830100247
173.3,51793,12,31.6,2.68,55.3,43,5.1,8.5,71.9,26.1,56.89988196,6.953722334
174.8,31829,29.1,37.1,2.75,44.9,28.4,5.5,8.1,44,41.3,44.56382707,3.962338172
194.5,43442,22.9,34,2.72,46.6,28.4,4.6,12.1,60.2,32.1,48.27568997,7.523638459
161,50728,12.6,39,2.71,55.9,36.6,5.2,8.1,69.1,28.7,56.40479472,5.74156506
170.6,34312,29.5,40.7,3.32,45.9,45.6,1.2,13.8,56.4,33.4,55.44835414,3.861652116
168.8,50154,17.9,34.3,2.55,41.1,28.3,8,9.7,63.8,28.6,40.78656398,5.771170399
220.6,45933,18.8,23.3,3.24,46.8,40,9.1,16.5,80.6,16.1,67.25663717,11.7201426
203.9,34830,21.1,40.3,0.0249,46.9,34.3,4.4,10,49.3,43.6,46.77488253,4.430147059
161.9,31487,37.8,26.5,2.55,29.9,20.3,13.2,9.2,67.1,24.7,31.61961436,3.333416627
175.4,45567,17.5,40.7,2.74,59,33.3,3,7.7,66.2,35.9,59.43985396,6.894123171
192,41256,25.2,30.3,2.54,43.6,17.1,10.9,7.3,74,25.2,44.56280282,4.40533728
159.7,51175,13.6,39,2.64,54.6,25.9,5.7,7.8,69.5,29.9,57.69099432,5.183501765
211.9,30675,31.4,39.5,2.49,34.8,34.8,1.8,13.2,54.7,45.8,32.83512377,3.731942215
214.8,28518,32.1,37.5,2.24,29.7,19.6,3.5,16.9,59.1,43.3,28.39305781,2.800074669
164.7,58833,14.2,37.8,2.46,49.8,30,10.4,8.5,74.3,27.3,48.18933417,5.111191026
190.3,32977,25.6,42.2,2.42,44.4,31.6,2.2,11.4,60.1,43.6,40.65934066,4.656703487
189.8,37707,20.2,44.1,2.34,57.6,29.3,3.2,9.9,64.9,40.2,54.04278748,4.196551198
192.7,36536,22,38.8,2.72,52.7,34,6.5,8.4,59.4,36.4,53.77251102,6.094222054
205.1,42943,19.6,37,2.62,44.8,32.2,8.1,9.8,62.4,35.1,44.46454977,5.219663305
187,34733,25.3,41.1,2.62,45.8,42.2,1.8,20.7,52.4,43.4,45.69355222,6.012145749
176.2,26580,35.1,39.3,2.73,28.9,65.5,0,18,48.1,44.3,31.79473256,4.138851802
189.8,43054,22.5,35.2,2.47,39.5,30.8,8.7,8.8,63.5,36.3,37.81552964,5.64778925
184.9,45082,15,39.5,2.55,51.4,34.8,4.8,9.9,65.8,33.4,50.54828593,4.808108498
230.7,27403,46.9,36.3,2.7,27.8,37.1,2.1,11.2,48.9,48.4,30.20289855,4.552845528
178,31933,25,42.4,2.51,43.8,34.3,3.3,13.8,58,44.5,43.58974359,6.291165115
183.3,31844,26.4,31.3,2.44,39.8,18.5,7.3,10.2,67.3,33.9,40.93539809,6.44886666
181.2,36939,20.4,42.8,2.49,53.1,25.5,6,10.3,59.6,40.1,50.03925967,5.698860228
212.3,35585,20.9,34.8,0.0259,44.1,34.6,3.4,11.1,59.7,35,40.87046446,6.285355123
183,50571,14.3,39.8,2.62,55.6,42.1,4.6,8.4,69.7,32.1,57.3063573,4.899005125
154.8,69432,9.6,37.9,2.66,57.4,27.8,12.5,5.5,80.5,21.5,58.76956073,4.49704142
216.2,25413,38.1,36.7,2.61,29,16.5,5.5,16.8,46.5,46.6,29.86500519,1.921422426
197.4,39999,22.5,40.9,2.49,47,32.7,3.5,13.8,59.9,42.9,45.51298371,4.578696343
200.5,36779,21.3,42.8,2.48,50.2,32.6,2.8,9,61.1,43.2,49.64161,5.462418119
179,46892,18,31.9,2.75,42.1,23.6,8.3,7.6,71.8,29.4,46.86523551,5.461320085
231.3,37245,23.5,42.4,2.54,51,34.4,4.3,11.4,62.4,40.2,50.94523865,5.931679153
212.2,41321,18.5,40.9,2.75,52.4,42.3,1.6,20,59.8,40.2,56.57916191,6.039551042
221.7,24035,33.7,40.2,2.86,33.2,43,5,20.8,41.2,54.8,34.60837887,4.996127033
203.4,35528,20.1,43.9,2.53,52.7,33.5,2.8,9.6,58.8,43.9,52.95556028,5.871779509
203.3,68387,9.9,36.8,3.59,40.6,52.1,7,2.1,69.1,11.2,42.88224956,4.391052196
167.5,75200,10,32.5,2.77,47.7,34.2,7.4,6.7,69.5,24.5,48.36130259,5.994293642
218.8,45808,23.8,26.7,3.86,39,40.5,2,17.6,35.2,47.3,45.52139037,9.156279962
191.9,41123,20.5,39.1,2.52,48.2,28.3,4.8,12.3,65,39.7,47.1918324,4.524919585
216.6,51082,17.5,29.7,3.56,40.7,51.9,2.3,12.5,36.8,41.2,46.47887324,11.80124224
177.2,67801,9.5,30.4,2.69,49.7,30.2,7.7,7.9,75,22.2,50.35411163,7.382577604
126.3,67260,9.8,45.5,2.12,55.3,72.5,1.4,3,60.4,24.4,47.78911565,5.37428023
166.3,80835,7.9,37,2.62,48.7,42.9,7.9,5.2,75.3,21.6,49.38088162,5.601633278
168.1,62532,11.5,40.5,2.57,51,41.1,3.6,9.4,60.7,29.2,51.02164301,5.680094387
205,57776,12.4,38.7,2.55,48.1,45.7,3.8,7.9,64.7,28.3,46.66793241,4.936667749
181.9,67972,8.3,32.4,2.98,52.4,37.5,1.7,6.3,58.4,23.6,55.42932052,6.768558952
184.3,73981,10.7,34.6,3.03,52.3,44.9,2.6,9.8,63.3,27.8,57.49244324,4.854021136
277.6,47160,26.1,27.8,3.26,35.9,52.1,1,16.5,35.8,42.4,38.32478632,11.35038134
256.9,75682,11.5,33.9,3.28,46.7,52,3.5,9.3,64.1,20.2,38.0733945,10.6333527
208.5,34116,21.3,43,2.44,43.9,42.6,3.9,8.9,57.7,42.2,40.55269457,4.40907905
199.3,65192,23.2,26.1,3.97,37.2,56.4,1.8,21.9,33.4,39.1,44.92905938,12.39291833
150.1,65765,8.6,38.9,2.49,51.2,41.1,8.2,3.8,68.1,25.4,48.04147465,3.141875307
184.3,59641,13.8,35.8,3.11,54,45.6,3.2,9.4,56.1,32.5,56.4478035,7.23729993
191.4,73998,9.9,36.6,3.1,46.5,44.6,4.6,10.7,64.4,20,52.05980066,5.470675209
206.6,36708,25.7,35,2.81,37.8,53.8,0,18.2,32,36.6,36.37739657,6.744604317
142.1,32366,33.1,33.4,3.67,34.8,39.1,1.1,18.2,31.5,50.8,40.00103778,6.518302323
154.6,45025,18.7,40,2.42,50.4,37.9,4.4,8.7,64.7,43.5,49.64669739,5.457360828
119.8,48653,21.3,30.8,0.027,41.2,26.3,7.1,8.8,61.1,29.8,44.86582724,5.030073987
163.3,37677,24.4,48.6,2.5,50.9,38.2,2.4,12.8,52,52.7,48.17064422,6.179351922
174,46046,20,32,3.02,45.7,30,1.6,14.1,55.7,41.9,52.38616662,9.188988095
191.2,38013,18.6,45.4,2.28,62.1,38.3,5.5,7.9,66.3,43.3,57.17325767,4.687789513
161.2,59416,10.3,33,2.78,49.6,30.8,1.4,10,69.6,29.5,48.6797142,7.95730228
126.1,32533,22.8,54.8,2.14,54.1,40.4,0,11.2,50.3,62.2,46.56700481,4.686489981
146.6,53929,17.1,35.6,2.75,47.1,30.5,8.3,7.7,63.1,31.4,47.03650145,5.392191187
196.6,37704,20.8,49.2,2.43,49.5,40.3,2.8,13.2,50.5,52.9,48.43873713,4.575797025
146.8,35457,28.5,35.7,3.08,45,36.4,0.6,19.8,40.1,52.7,46.90732222,7.96636424
155.5,45871,18.7,38,2.49,44.9,27.6,7.6,10,61,38.5,43.51071966,5.501557741
133.5,49876,17.6,37.6,2.87,49.9,36.3,2.2,10.6,61.6,39.5,54.21202361,5.719536436
132.8,37465,23.6,36.5,3.04,53.1,27.5,5.9,11.3,49.5,44.6,53.67536949,6.643259725
156.6,44145,15.6,51.3,2.3,53.5,29.5,4.6,10,59.7,48,50.73231503,4.975284763
126.8,39700,22.6,33.8,2.77,55.7,32,2.8,13.1,51.6,41.5,57.69758915,6.284513403
182.4,38878,22.1,38.9,2.52,44.6,26.9,9.2,12.9,57.3,39.2,43.55086301,4.631760644
205.4,33644,23.8,39.7,2.53,42.7,39.9,4,11,53.1,44.1,42.20451527,4.650635209
178.6,42830,17.6,43,2.43,50.1,31.8,7.6,8.7,58.8,38.3,48.42257744,4.420790925
179.1,37715,24.5,36.5,2.85,44.2,40.1,1.9,11.9,49.6,40.8,45.9153381,6.543128895
219.4,45411,17.4,41.3,2.58,50.1,37.9,5.2,10.5,64.3,34.6,49.1981483,6.021818182
167.3,44854,19.7,41.6,2.7,47.1,37.8,4.6,9.9,61.1,37.4,48.64432727,4.939375314
202.6,38268,21.1,40.9,2.54,46.5,30.6,3.1,10.7,58.9,38.6,46.5063593,3.899127061
247.3,31510,27.8,40.1,2.63,34.5,43.6,3.8,14.9,53.4,46.8,38.43382929,6.288258208
166.8,54098,13.8,38.5,2.54,52,35.9,8.3,7.5,70.4,29.3,51.01043728,5.524669383
159.8,38694,24.6,51.9,2.15,49.7,37.7,2,14.3,61.6,49.5,51.86110417,6.423357664
193.6,32283,30.1,39.5,2.67,39.7,45,4.7,13.9,47.1,46.2,39.11189162,8.279819647
231.1,31170,31.4,39.4,2.5,38.6,34.7,1,15.5,49.8,47.3,41.2160804,6.399574544
185.1,42000,19.4,40.9,2.55,45.6,32.1,6.4,10.2,63.4,39.3,46.41282285,5.557586837
172.9,39548,17.5,44.3,2.43,53.8,35.5,5.6,10.4,63.5,39.9,52.09451499,6.598098195
194.1,31382,30.8,38.7,2.63,38.1,30.7,5.7,12.8,52,43,38.66507034,6.172501823
165.3,41375,19.5,35.4,2.53,46.9,17.8,7.1,9.2,67.6,31.1,50.25982171,4.192927752
184.8,49782,16.1,32.7,2.53,38.7,27.3,10.1,9.4,69.5,30.1,39.41986227,4.618133504
160.1,42286,20.6,41.2,2.78,47.5,39.4,4.4,9,54.7,38.6,49.82292109,3.467781604
181.6,44050,17.7,38.2,2.58,49.2,32.8,8.6,8.9,62.6,34.3,48.6859826,5.772383445
185.2,37906,23.2,35.8,0.026,45,30.8,5.3,12.4,59,39.9,44.40363807,6.42352298
207.1,37501,19.6,43.5,2.37,45.4,30,5.7,12.3,58.3,43.3,42.01097206,5.461302311
224.8,29609,28.3,41,2.64,37.2,37,4,11.6,51.8,44.1,39.62978544,3.907462265
185.8,54196,14.6,37.9,2.61,53.6,28.4,8.8,8.9,71,27.6,53.35134297,5.197966517
158.3,50896,10.8,41.8,2.24,61.6,33.5,17.3,1.9,77.9,29.7,55.1426102,10.62992126
161.7,49583,15.1,39,2.31,55.7,32.7,4.8,2.9,69.8,34.6,50.25776603,6.529752501
170,34326,34.8,29.4,3.24,41,17.2,0.6,14.7,36.6,48.8,41.80952381,5.882352941
145,47987,15.2,42.9,2.23,50,50,6.9,0.9,80.7,35.4,55.04032258,11.87558907
162.6,52930,14.1,26.4,2.38,42.2,17.3,9.3,3.1,81.2,20.1,45.44421907,4.882440161
154.6,53150,11.8,38.1,2.29,54,25.3,8.3,2.5,77.2,27.7,49.43735934,4.909236214
174.9,47224,14.8,40.8,2.47,58.1,28.7,4,2.6,71.6,30.6,56.55539429,7.258064516
194.3,41446,15.8,39.9,2.49,55.4,55.3,2.4,3,62.1,36,52.14513361,2.718894009
181.9,41395,24,37.3,2.78,47.5,38.9,6,5.1,56.8,36.8,48.94355093,6.866002215
138.4,48024,13.8,44,2.21,55.6,30.5,0.7,2.8,74.9,32.1,53.49462366,6.386292835
170.9,43453,24.9,25.2,2.21,36.6,22,11.9,6.8,74.5,24.5,39.62511715,2.566452796
166.4,52892,10.3,38,2.28,51.6,31.5,5.3,2.9,76.5,28,46.90799397,7.09752839
195.9,31420,38.6,29.8,3.37,39.9,30.3,2.8,29.4,32,51.4,43.69406021,9.343715239
158.7,51244,10.7,52.8,2.12,63.6,28.3,8.2,5.2,72.2,37.9,59.13806864,4.363636364
151.2,48675,12.3,38.4,2.2,54.2,28.2,10.7,3.3,79.2,27.5,48.07692308,5.713596914
150.3,43305,16.3,48,2.15,56.2,51.3,9.9,3.9,65.4,40.7,48.91433083,8.546059933
113.9,51246,10.1,44.6,2.25,64.9,38.4,11.3,3.1,78.4,29.6,57.21052632,6.575682382
229.8,34936,27.2,349.2,3.36,34.6,35.5,0.9,24.6,29.6,39.6,36.82926829,6.625097428
166.5,49251,11.6,48,2.22,66,20.7,8.5,0.4,71.7,29.5,60.49382716,7.246376812
162.6,57148,10.5,46.1,2.3,58.8,36.4,2.8,1.8,81.2,26.6,59.58385876,4.337050805
187.8,42007,17,52.4,2.14,52.3,35.1,3.4,4.1,67.4,42.9,46.80919987,6.16375345
146.6,46633,13.2,46.9,2.16,52.4,59.2,1.1,0.7,80.1,31,51.73501577,15.65656566
150.3,52816,10,44.8,2.2,62.8,60.9,3.7,4.1,78,28,56.46618884,9.712509713
169.4,36836,18.3,47.5,2.12,57.3,33.5,10.3,2.1,66,43.2,47.15736041,10.70422535
170.8,43699,12,48.3,2.39,66.3,31.3,0,2.5,76,30.3,63.62573099,3.205128205
145.4,53944,10.4,36.1,2.64,66.2,52,3,2.5,79.5,26.6,65.2892562,11.43878463
130.6,51201,10,48.8,2.19,58.9,30.4,4.9,1.7,79.3,32,53.31125828,3.64298725
154.1,61945,8.1,35.5,2.96,60.8,17.2,3.6,1.1,83.3,23.6,70.26515152,4.96350365
162.5,58340,11,39.4,2.3,54.7,36,18,3.1,77.5,26.3,50.9203316,7.0192783
130.4,48879,13.2,45.6,2.23,57.3,28.8,4.9,3,75.5,34.9,55.33650578,7.142857143
148.3,31922,33.9,30.5,3.05,47.1,28.2,6.3,17.4,43.7,43.4,49.90310078,12.14574899
161.3,48773,14.9,47.5,2.31,62.3,33.3,0,0.9,75.5,32.7,56.66280417,10.03039514
165.5,51837,10.1,46,2.18,64.2,36.8,12.1,2,80,29.9,56.37319317,6.58436214
155.3,53175,9.5,41.9,2.38,55.2,13.4,4.9,4.4,78.6,28,55.73047859,4.12979351
161.8,45945,13.6,41.5,2.22,52.2,31.5,6,3.8,70.4,31.5,49.70554711,3.67487328
120,79857,4.3,33.8,2.74,62.1,22.8,14.4,1.9,88,16,62.84304485,7.080078125
136.6,40639,24.9,35.5,2.74,46.9,32,7.3,7.4,55,34.7,46.05451937,5.548037889
202.5,57741,10,42.8,2.37,59.8,28.7,6,2.1,80.6,29,56.99067909,7.191448008
97.3,38469,17,52.1,1.89,52,55.3,20.8,6.7,73.8,37.3,50.04955401,15.3125
187.6,50155,12,42.6,2.52,50.2,26.3,2,0.7,76,27.4,51.10481586,6.659012629
147.9,54771,10.4,36.2,2.42,61.8,28.1,3,2.3,73.4,29.1,58.5480978,9.527108955
240.1,34237,33.2,32,3.04,42.1,27.2,5.3,12,35.6,52.8,41.62962963,8.374384236
183.1,49159,12.4,43.5,2.24,60.6,35,14.6,4.1,75.8,32.9,54.47316103,10.3626943
184.3,55107,11.5,34.8,2.48,49.5,31.2,9.5,4.4,76.5,25.4,47.33818078,6.112105642
166,53654,12.3,40.7,2.3,56,17.7,16,6.1,71.7,31.6,52.1074226,10.9939759
159.7,48379,14.1,37.1,2.46,49.9,31,5.7,4.8,69.1,32.9,47.95056395,5.830321072
209.6,39936,15.2,49.9,2.21,59.7,34.8,8.1,4.5,72.1,33.9,54.28790199,10.27131783
145.7,52758,11,52.5,2.11,58.5,10.8,0,0.5,77.2,34.5,51.89393939,5.80474934
179.9,45911,20.4,39.2,2.74,45.6,35.8,3.6,7.6,56.7,36.8,46.49507119,7.142857143
143,46281,14.7,46.8,2.09,61.8,23.9,2.9,3.4,78.6,28.5,57.18283582,5
153.9,48125,11.7,43.8,2.41,54,39.7,6.8,1.1,69.9,34.9,50.96921323,7.28
159.7,67172,8.8,40.1,2.34,60.1,63.5,0,1.4,74.6,29.3,53.62776025,10.5345912
179.1,59879,6.3,44.6,2.34,60.3,13.6,2.9,1.7,78.6,25.7,55.46623794,13.62007168
238.8,27481,47.4,23.9,3.62,28.5,31.1,0.9,25.4,22.3,52.3,26.67153818,13.07106599
162.1,40545,19.9,46.4,2.08,55.1,52.2,17.2,2.1,63.7,37.9,45.48274525,6.67996012
154.3,55708,10.2,44,2.31,63.9,25.1,8.8,2.5,78.2,29.7,59.11931818,5.14390692
166.5,72041,6.3,40.8,2.48,58.9,33.8,9.3,2.9,84.8,24.2,55.9521805,7.245912151
146.4,41831,15.9,44.9,2.21,53.6,32.5,16.1,5.8,68.3,37.5,47.84428631,7.714016933
137.1,47363,13.8,40.8,2.33,51.1,33.7,5.7,3.6,75.2,31.6,50.94954489,6.329660834
195.6,46689,15.6,43.2,2.43,48.8,40.9,6,7.7,64.3,39.1,47.01097609,3.957446809
184.4,42252,19.1,36.6,2.72,54.2,42.3,5.1,7.7,59.9,38.8,54.33287483,4.9190879
238.4,34382,21.4,46.1,2.37,52.1,55.3,1.1,14.3,54.5,45.7,49.10109048,5.264732276
171.4,34948,28.5,42.9,2.75,50.7,46.9,0.5,9.6,54.2,46.1,58.16056462,9.152139461
172.5,47175,14.7,511.2,2.51,55.8,40.6,5.7,7.8,68.7,35.1,55.66863133,4.324151185
184.2,43065,17.5,39.4,2.58,51.7,37,4.5,11.2,63.6,35.3,51.58581605,7.159837221
218.3,33333,22.7,43,2.48,51.4,50.9,2.1,9.9,54.8,45.4,50.91591122,4.345366074
210.1,41068,16.4,41.9,2.53,51.9,64.3,3.2,12.9,62.2,39.8,51.72605791,6.944
207.8,36627,20.8,42.6,2.45,50.4,34.5,6.8,11.5,60.1,44,49.5254298,4.483306836
193.2,34354,24.6,43.6,2.31,53.2,35.9,6.1,8.1,57.9,42.9,50.55243994,3.66841353
238.1,51475,12.7,39.8,2.7,54.6,40.9,4.8,7.8,66.9,30.5,56.67977102,4.803398323
180.6,40980,20.1,37.2,2.66,48.6,24.1,6.1,13.5,61.4,34.2,52.354297,5.429553265
218.3,33640,24,41.8,2.4,52.3,37.7,10,8.2,61,41.6,51.74340811,3.502840141
217,30744,24,46.9,2.37,59.9,35.5,7.6,7.2,49.6,52.8,57.86551511,2.134146341
221.7,30860,27.8,44.3,2.38,51.1,63.7,0.5,11.1,51.1,48.1,47.72943576,6.348580442
194,45235,16.8,39.7,2.49,53.8,46.2,4.7,8.8,62.1,39.1,51.38875768,4.540620142
184.3,37853,19,39.7,2.64,49.9,49.3,5.9,7.4,56.4,39.5,48.5237484,4.708383961
182,40839,16.6,49.7,2.35,57,52.8,5.6,9,60.2,49.1,54.13409439,4.836428773
180.1,52578,11.8,38.9,2.54,54.1,31.3,13,5.4,73.4,34.4,54.01350338,4.731034483
165.9,41268,17.5,40.1,2.63,49.6,30.7,2.4,10.4,58.7,43.8,55.01868316,6.596537366
188.3,50877,12.1,42.7,2.39,53.9,40.7,3.5,8.6,69.6,39.4,51.95520796,5.186500888
215.7,37758,19.9,42.1,2.41,50,32.4,5.2,10,57,48.1,47.2534908,4.6247512
193.1,44435,16.5,42.2,2.37,49.9,29.2,6.9,7.9,70.2,39.3,50.28173913,5.418650238
213.6,41045,17.5,45.1,2.23,55.2,32.3,0.5,7.5,58.2,50.3,49.54318937,5.876865672
197.6,39738,16.2,42.6,2.43,51.6,38.4,4.2,9.4,62,44.1,50,5.104572847
193.1,70092,8.5,37.2,0.027,55,30.2,10.2,7.8,77.4,27.2,56.75967986,4.804003336
236.7,49790,14,43.2,2.36,61.1,27.4,5.1,4.5,67.6,38.6,58.13417794,4.799040192
170,48767,11.6,46.2,2.35,58.8,37,8.5,6.8,67.9,41.3,55.86364793,5.844875346
195.3,37331,20.6,46.6,2.49,49.4,42.3,3.4,18.1,56.6,47.8,51.52057245,6.818181818
178.2,50999,11.7,49.1,2.26,57.3,34,2.7,7,76.1,37,52.84421461,3.706395349
188.5,51025,11.3,42.2,2.44,56.8,33.7,7.7,5.8,76.7,33.9,55.39414973,5.728614138
185,46895,15.8,44.1,2.42,55.5,42.8,5,7.5,68.4,40.1,53.24203229,6.404437721
171.5,34395,30.4,30.1,2.36,37.8,23.2,10.3,10.4,69.1,32.7,38.03762292,3.217455621
174.1,52919,11,42.9,2.53,59.2,34.6,11.6,5.5,72.5,33.3,60.22216345,6.095143707
196,43073,19.5,40.7,2.39,50.1,29.4,2.5,9.2,63.8,42,49.15232048,5.121798876
175.9,52493,11.6,42.3,2.45,54.8,28.1,7.6,8,76,28.2,56.07021518,3.045785027
166.9,51282,10.7,48.2,2.33,59.3,30.4,6.4,5.6,76.8,35.1,56.50806959,7.092543114
175.2,45773,15.9,43.2,2.48,50.2,28.5,4.8,10.3,66.7,41.9,54.75380077,4.476930105
156.6,72131,10.7,35.9,3.01,54.3,31.2,8.3,7.6,68.4,28.2,58.70105926,5.683202717
192.2,56326,14.7,37.3,2.61,46.7,32.2,6.9,9.8,68,35,47.87181996,4.551301453
161.7,90640,5.4,33.8,3.11,60.5,33.7,9,6,82.6,20.4,66.72032402,5.284618101
180.1,38992,19.3,42.1,2.25,44,32.6,6,7.4,63.2,43.9,42.65057979,5.205017787
160,78001,9.5,37.6,2.83,55,33.6,12.1,7.9,73.8,25.3,58.96067254,5.156824131
191.3,51205,13.6,41.6,2.48,50.3,35.4,5.6,9.8,69.5,35.8,49.73780571,4.843425569
174,41759,18.1,40.7,2.22,43,25.6,3.2,6.1,62.1,46,51.50548355,5.340223945
194.2,54472,10.9,42.2,2.37,50.6,30.4,6.2,7.5,74.2,32.7,51.86801805,5.709342561
176.6,53918,11.9,41.3,2.32,49.9,42.9,3.7,6.3,71.8,37.6,50.54618363,7.034382214
